item_id,transaction_id,product_id,quantity,unit_price,subtotal
1602,541,6,2,633.3,1266.6
1603,542,8,1,909.42,909.42
1604,542,31,4,756.97,3027.88
1605,542,39,3,171.02,513.0600000000001
1606,543,13,1,23.65,23.65
1607,544,43,1,553.59,553.59
1608,544,49,1,857.98,857.98
1609,545,46,5,889.39,4446.95
1610,545,31,2,756.97,1513.94
1611,545,2,1,832.81,832.81
1612,545,18,3,335.55,1006.6500000000001
1613,546,33,3,152.92,458.76
1614,547,23,1,485.18,485.18
1615,547,24,3,915.8,2747.3999999999996
1616,547,5,3,330.86,992.58
1617,548,12,1,776.83,776.83
1618,548,6,5,633.3,3166.5
1619,548,48,5,196.02,980.1
1620,548,30,3,562.44,1687.3200000000002
1621,549,48,4,196.02,784.08
1622,550,6,3,633.3,1899.8999999999999
1623,550,39,3,171.02,513.0600000000001
1624,550,39,1,171.02,171.02
1625,551,44,2,555.7,1111.4
1626,551,25,5,420.95,2104.75
1627,551,10,2,647.19,1294.38
1628,552,28,3,443.75,1331.25
1629,552,46,3,889.39,2668.17
1630,553,35,1,397.69,397.69
1631,553,26,5,199.13,995.65
1632,553,1,1,608.99,608.99
1633,554,23,1,485.18,485.18
1634,554,48,4,196.02,784.08
1635,555,9,3,811.54,2434.62
1636,556,16,2,838.54,1677.08
1637,556,9,5,811.54,4057.7
1638,556,34,4,933.72,3734.88
1639,557,20,1,377.22,377.22
1640,557,20,1,377.22,377.22
1641,558,23,4,485.18,1940.72
1642,558,5,2,330.86,661.72
1643,558,18,4,335.55,1342.2
1644,559,25,3,420.95,1262.85
1645,559,9,1,811.54,811.54
1646,559,47,1,544.74,544.74
1647,559,35,2,397.69,795.38
1648,560,49,5,857.98,4289.9
1649,560,39,1,171.02,171.02
1650,560,50,5,234.46,1172.3
1651,560,10,2,647.19,1294.38
1652,560,12,5,776.83,3884.15
1653,561,10,2,647.19,1294.38
1654,561,38,1,95.37,95.37
1655,562,41,1,299.23,299.23
1656,563,20,2,377.22,754.44
1657,564,3,4,754.16,3016.64
1658,565,21,1,970.77,970.77
1659,565,31,2,756.97,1513.94
1660,565,12,3,776.83,2330.4900000000002
1661,566,27,1,276.5,276.5
1662,566,18,5,335.55,1677.75
1663,566,8,2,909.42,1818.84
1664,567,44,2,555.7,1111.4
1665,567,1,1,608.99,608.99
1666,568,13,5,23.65,118.25
1667,568,44,5,555.7,2778.5
1668,568,36,5,663.94,3319.7000000000003
1669,569,21,5,970.77,4853.85
1670,570,16,5,838.54,4192.7
1671,570,29,1,604.08,604.08
1672,570,34,4,933.72,3734.88
1673,570,16,3,838.54,2515.62
1674,570,44,4,555.7,2222.8
1675,571,12,2,776.83,1553.66
1676,571,32,1,898.66,898.66
1677,572,26,2,199.13,398.26
1678,572,31,4,756.97,3027.88
1679,572,47,5,544.74,2723.7
1680,572,27,1,276.5,276.5
1681,573,36,1,663.94,663.94
1682,573,22,1,69.0,69.0
1683,573,32,5,898.66,4493.3
1684,573,48,4,196.02,784.08
1685,573,21,2,970.77,1941.54
1686,574,10,4,647.19,2588.76
1687,574,33,4,152.92,611.68
1688,574,48,2,196.02,392.04
1689,574,30,2,562.44,1124.88
1690,574,2,1,832.81,832.81
1691,575,40,1,323.09,323.09
1692,575,40,2,323.09,646.18
1693,575,36,2,663.94,1327.88
1694,575,20,5,377.22,1886.1000000000001
1695,576,25,1,420.95,420.95
1696,576,22,1,69.0,69.0
1697,577,20,5,377.22,1886.1000000000001
1698,578,38,2,95.37,190.74
1699,579,9,3,811.54,2434.62
1700,580,39,2,171.02,342.04
1701,581,36,1,663.94,663.94
1702,581,32,3,898.66,2695.98
1703,582,6,2,633.3,1266.6
1704,582,27,2,276.5,553.0
1705,582,9,3,811.54,2434.62
1706,583,28,1,443.75,443.75
1707,583,41,2,299.23,598.46
1708,583,40,4,323.09,1292.36
1709,583,27,2,276.5,553.0
1710,584,48,2,196.02,392.04
1711,584,8,3,909.42,2728.2599999999998
1712,584,44,3,555.7,1667.1000000000001
1713,585,41,4,299.23,1196.92
1714,585,21,1,970.77,970.77
1715,585,27,1,276.5,276.5
1716,585,32,2,898.66,1797.32
1717,585,18,5,335.55,1677.75
1718,586,35,3,397.69,1193.07
1719,586,32,4,898.66,3594.64
1720,586,8,2,909.42,1818.84
1721,586,46,5,889.39,4446.95
1722,586,36,2,663.94,1327.88
1723,587,13,3,23.65,70.94999999999999
1724,587,10,5,647.19,3235.9500000000003
1725,587,34,2,933.72,1867.44
1726,587,36,1,663.94,663.94
1727,588,31,1,756.97,756.97
1728,588,48,4,196.02,784.08
1729,588,23,4,485.18,1940.72
1730,588,6,3,633.3,1899.8999999999999
1731,589,16,5,838.54,4192.7
1732,589,23,1,485.18,485.18
1733,589,19,1,128.16,128.16
1734,589,9,4,811.54,3246.16
1735,589,43,5,553.59,2767.9500000000003
1736,590,33,2,152.92,305.84
1737,590,38,5,95.37,476.85
1738,590,24,3,915.8,2747.3999999999996
1739,591,50,1,234.46,234.46
1740,591,46,5,889.39,4446.95
1741,591,41,3,299.23,897.69
1742,592,43,3,553.59,1660.77
1743,592,39,4,171.02,684.08
1744,592,30,1,562.44,562.44
1745,593,3,2,754.16,1508.32
1746,594,28,2,443.75,887.5
1747,594,12,4,776.83,3107.32
1748,595,13,2,23.65,47.3
1749,595,44,5,555.7,2778.5
1750,595,43,5,553.59,2767.9500000000003
1751,596,27,1,276.5,276.5
1752,596,23,1,485.18,485.18
1753,597,18,3,335.55,1006.6500000000001
1754,597,2,3,832.81,2498.43
1755,598,25,4,420.95,1683.8
1756,599,31,2,756.97,1513.94
1757,600,27,4,276.5,1106.0
1758,601,40,1,323.09,323.09
1759,602,16,5,838.54,4192.7
1760,603,3,4,754.16,3016.64
1761,603,40,4,323.09,1292.36
1762,603,26,1,199.13,199.13
1763,604,31,5,756.97,3784.8500000000004
1764,604,36,2,663.94,1327.88
1765,604,10,2,647.19,1294.38
1766,604,8,4,909.42,3637.68
1767,605,9,1,811.54,811.54
1768,606,17,1,761.65,761.65
1769,606,6,1,633.3,633.3
1770,606,29,1,604.08,604.08
1771,606,2,1,832.81,832.81
1772,606,8,2,909.42,1818.84
1773,607,34,3,933.72,2801.16
1774,608,24,3,915.8,2747.3999999999996
1775,608,5,3,330.86,992.58
1776,608,49,2,857.98,1715.96
1777,609,21,3,970.77,2912.31
1778,609,26,1,199.13,199.13
1779,609,43,3,553.59,1660.77
1780,609,8,2,909.42,1818.84
1781,610,28,5,443.75,2218.75
1782,610,50,1,234.46,234.46
1783,610,34,5,933.72,4668.6
1784,611,15,1,733.98,733.98
1785,612,43,2,553.59,1107.18
1786,612,43,1,553.59,553.59
1787,612,29,3,604.08,1812.2400000000002
1788,612,24,4,915.8,3663.2
1789,613,41,4,299.23,1196.92
1790,614,38,4,95.37,381.48
1791,614,29,5,604.08,3020.4
1792,614,34,2,933.72,1867.44
1793,614,3,2,754.16,1508.32
1794,615,41,4,299.23,1196.92
1795,615,10,2,647.19,1294.38
1796,616,3,1,754.16,754.16
1797,616,33,4,152.92,611.68
1798,617,24,2,915.8,1831.6
1799,617,49,2,857.98,1715.96
1800,617,30,5,562.44,2812.2000000000003
1801,617,38,2,95.37,190.74
1802,617,12,5,776.83,3884.15
1803,618,27,4,276.5,1106.0
1804,618,18,1,335.55,335.55
1805,619,43,1,553.59,553.59
1806,620,29,1,604.08,604.08
1807,620,47,5,544.74,2723.7
1808,620,36,5,663.94,3319.7000000000003
1809,620,15,2,733.98,1467.96
1810,621,50,1,234.46,234.46
1811,622,26,2,199.13,398.26
1812,622,15,2,733.98,1467.96
1813,622,31,3,756.97,2270.91
1814,622,9,4,811.54,3246.16
1815,623,34,2,933.72,1867.44
1816,623,44,2,555.7,1111.4
1817,623,22,4,69.0,276.0
1818,623,24,3,915.8,2747.3999999999996
1819,623,35,2,397.69,795.38
1820,624,32,4,898.66,3594.64
1821,624,12,1,776.83,776.83
1822,624,5,5,330.86,1654.3000000000002
1823,624,8,4,909.42,3637.68
1824,625,44,5,555.7,2778.5
1825,625,26,3,199.13,597.39
1826,625,47,2,544.74,1089.48
1827,626,33,2,152.92,305.84
1828,626,29,1,604.08,604.08
1829,627,1,3,608.99,1826.97
1830,627,3,4,754.16,3016.64
1831,628,47,1,544.74,544.74
1832,628,16,4,838.54,3354.16
1833,628,30,5,562.44,2812.2000000000003
1834,628,25,5,420.95,2104.75
1835,628,24,2,915.8,1831.6
1836,629,48,4,196.02,784.08
1837,629,6,1,633.3,633.3
1838,630,28,4,443.75,1775.0
1839,631,32,3,898.66,2695.98
1840,631,3,3,754.16,2262.48
1841,632,22,2,69.0,138.0
1842,632,21,3,970.77,2912.31
1843,632,45,4,264.88,1059.52
1844,633,34,3,933.72,2801.16
1845,633,44,2,555.7,1111.4
1846,633,13,5,23.65,118.25
1847,633,12,3,776.83,2330.4900000000002
1848,634,30,2,562.44,1124.88
1849,635,21,4,970.77,3883.08
1850,635,35,4,397.69,1590.76
1851,635,6,3,633.3,1899.8999999999999
1852,635,42,4,405.03,1620.12
1853,635,18,3,335.55,1006.6500000000001
1854,636,20,5,377.22,1886.1000000000001
1855,636,41,1,299.23,299.23
1856,637,5,2,330.86,661.72
1857,638,20,4,377.22,1508.88
1858,638,49,2,857.98,1715.96
1859,638,25,1,420.95,420.95
1860,639,35,3,397.69,1193.07
1861,640,29,3,604.08,1812.2400000000002
1862,640,24,1,915.8,915.8
1863,640,34,3,933.72,2801.16
1864,641,1,1,608.99,608.99
1865,642,44,1,555.7,555.7
1866,642,29,4,604.08,2416.32
1867,642,12,4,776.83,3107.32
1868,642,30,5,562.44,2812.2000000000003
1869,643,30,2,562.44,1124.88
1870,644,3,5,754.16,3770.7999999999997
1871,644,6,2,633.3,1266.6
1872,644,24,2,915.8,1831.6
1873,645,17,1,761.65,761.65
1874,645,1,5,608.99,3044.95
1875,645,12,2,776.83,1553.66
1876,646,28,5,443.75,2218.75
1877,646,23,4,485.18,1940.72
1878,646,42,2,405.03,810.06
1879,647,44,3,555.7,1667.1000000000001
1880,647,25,4,420.95,1683.8
1881,648,24,3,915.8,2747.3999999999996
1882,648,21,1,970.77,970.77
1883,649,48,2,196.02,392.04
1884,649,3,1,754.16,754.16
1885,650,28,3,443.75,1331.25
1886,651,12,5,776.83,3884.15
1887,651,22,2,69.0,138.0
1888,652,45,2,264.88,529.76
1889,652,47,2,544.74,1089.48
1890,653,2,3,832.81,2498.43
1891,654,23,4,485.18,1940.72
1892,654,45,4,264.88,1059.52
1893,654,48,5,196.02,980.1
1894,654,49,2,857.98,1715.96
1895,654,43,1,553.59,553.59
1896,655,16,4,838.54,3354.16
1897,655,31,3,756.97,2270.91
1898,655,32,4,898.66,3594.64
1899,655,38,2,95.37,190.74
1900,656,48,4,196.02,784.08
1901,656,28,2,443.75,887.5
1902,656,29,5,604.08,3020.4
1903,656,35,1,397.69,397.69
1904,657,41,2,299.23,598.46
1905,657,27,1,276.5,276.5
1906,657,6,1,633.3,633.3
1907,658,23,1,485.18,485.18
1908,658,16,2,838.54,1677.08
1909,658,44,2,555.7,1111.4
1910,659,38,3,95.37,286.11
1911,659,24,5,915.8,4579.0
1912,659,9,4,811.54,3246.16
1913,660,44,2,555.7,1111.4
1914,661,10,3,647.19,1941.5700000000002
1915,661,25,5,420.95,2104.75
1916,661,36,4,663.94,2655.76
1917,662,24,1,915.8,915.8
1918,662,13,5,23.65,118.25
1919,662,25,1,420.95,420.95
1920,662,43,4,553.59,2214.36
1921,663,41,1,299.23,299.23
1922,663,48,5,196.02,980.1
1923,663,32,3,898.66,2695.98
1924,664,5,5,330.86,1654.3000000000002
1925,665,18,4,335.55,1342.2
1926,665,8,3,909.42,2728.2599999999998
1927,666,43,5,553.59,2767.9500000000003
1928,666,1,3,608.99,1826.97
1929,666,30,4,562.44,2249.76
1930,666,15,1,733.98,733.98
1931,667,13,4,23.65,94.6
1932,668,47,1,544.74,544.74
1933,669,29,2,604.08,1208.16
1934,669,21,1,970.77,970.77
1935,669,48,5,196.02,980.1
1936,670,10,4,647.19,2588.76
1937,670,15,3,733.98,2201.94
1938,670,44,2,555.7,1111.4
1939,670,18,3,335.55,1006.6500000000001
1940,671,13,1,23.65,23.65
1941,671,44,3,555.7,1667.1000000000001
1942,671,9,4,811.54,3246.16
1943,672,32,4,898.66,3594.64
1944,673,15,5,733.98,3669.9
1945,673,26,3,199.13,597.39
1946,674,27,3,276.5,829.5
1947,675,43,4,553.59,2214.36
1948,675,10,1,647.19,647.19
1949,675,18,2,335.55,671.1
1950,675,15,3,733.98,2201.94
1951,676,5,5,330.86,1654.3000000000002
1952,676,28,1,443.75,443.75
1953,676,12,1,776.83,776.83
1954,676,45,4,264.88,1059.52
1955,677,25,4,420.95,1683.8
1956,677,10,1,647.19,647.19
1957,677,3,4,754.16,3016.64
1958,678,13,1,23.65,23.65
1959,678,38,2,95.37,190.74
1960,678,3,4,754.16,3016.64
1961,678,28,3,443.75,1331.25
1962,679,45,2,264.88,529.76
1963,680,9,1,811.54,811.54
1964,680,31,5,756.97,3784.8500000000004
1965,681,31,1,756.97,756.97
1966,681,24,5,915.8,4579.0
1967,681,31,3,756.97,2270.91
1968,681,40,3,323.09,969.27
1969,682,24,4,915.8,3663.2
1970,682,16,4,838.54,3354.16
1971,682,40,4,323.09,1292.36
1972,682,41,4,299.23,1196.92
1973,682,50,1,234.46,234.46
1974,683,18,4,335.55,1342.2
1975,683,15,5,733.98,3669.9
1976,684,36,2,663.94,1327.88
1977,684,32,4,898.66,3594.64
1978,684,22,3,69.0,207.0
1979,685,27,4,276.5,1106.0
1980,685,44,5,555.7,2778.5
1981,685,6,5,633.3,3166.5
1982,685,3,1,754.16,754.16
1983,686,42,4,405.03,1620.12
1984,686,12,5,776.83,3884.15
1985,686,13,2,23.65,47.3
1986,687,45,4,264.88,1059.52
1987,687,10,1,647.19,647.19
1988,687,38,3,95.37,286.11
1989,687,48,1,196.02,196.02
1990,688,29,1,604.08,604.08
1991,688,24,3,915.8,2747.3999999999996
1992,688,31,4,756.97,3027.88
1993,689,41,4,299.23,1196.92
1994,689,2,4,832.81,3331.24
1995,690,18,5,335.55,1677.75
1996,690,27,5,276.5,1382.5
1997,691,39,5,171.02,855.1
1998,692,23,5,485.18,2425.9
1999,692,20,4,377.22,1508.88
2000,693,16,5,838.54,4192.7
2001,693,2,5,832.81,4164.049999999999
2002,693,13,2,23.65,47.3
2003,693,1,4,608.99,2435.96
2004,694,31,4,756.97,3027.88
2005,694,22,3,69.0,207.0
2006,695,16,3,838.54,2515.62
2007,695,1,1,608.99,608.99
2008,696,22,4,69.0,276.0
2009,696,29,5,604.08,3020.4
2010,696,29,5,604.08,3020.4
2011,697,27,3,276.5,829.5
2012,698,18,3,335.55,1006.6500000000001
2013,698,45,2,264.88,529.76
2014,698,28,3,443.75,1331.25
2015,699,50,5,234.46,1172.3
2016,699,39,2,171.02,342.04
2017,699,39,2,171.02,342.04
2018,699,16,1,838.54,838.54
2019,700,25,4,420.95,1683.8
2020,700,34,3,933.72,2801.16
2021,700,27,1,276.5,276.5
2022,701,45,1,264.88,264.88
2023,701,23,1,485.18,485.18
2024,701,13,4,23.65,94.6
2025,701,42,1,405.03,405.03
2026,702,50,4,234.46,937.84
2027,702,21,2,970.77,1941.54
2028,702,9,2,811.54,1623.08
2029,702,43,1,553.59,553.59
2030,703,22,3,69.0,207.0
2031,704,36,2,663.94,1327.88
2032,704,32,1,898.66,898.66
2033,705,16,1,838.54,838.54
2034,705,38,2,95.37,190.74
2035,706,24,2,915.8,1831.6
2036,706,9,5,811.54,4057.7
2037,707,8,1,909.42,909.42
2038,707,22,2,69.0,138.0
2039,707,12,2,776.83,1553.66
2040,708,45,5,264.88,1324.4
2041,708,31,2,756.97,1513.94
2042,708,28,5,443.75,2218.75
2043,708,12,4,776.83,3107.32
2044,709,16,1,838.54,838.54
2045,709,43,5,553.59,2767.9500000000003
2046,709,24,3,915.8,2747.3999999999996
2047,710,29,4,604.08,2416.32
2048,711,21,5,970.77,4853.85
2049,711,13,1,23.65,23.65
2050,711,33,4,152.92,611.68
2051,712,8,5,909.42,4547.099999999999
2052,712,43,4,553.59,2214.36
2053,712,13,5,23.65,118.25
2054,712,1,3,608.99,1826.97
2055,712,39,1,171.02,171.02
2056,713,1,2,608.99,1217.98
2057,714,34,3,933.72,2801.16
2058,714,9,3,811.54,2434.62
2059,715,36,5,663.94,3319.7000000000003
2060,715,44,2,555.7,1111.4
2061,716,33,5,152.92,764.5999999999999
2062,716,8,1,909.42,909.42
2063,717,1,3,608.99,1826.97
2064,717,28,1,443.75,443.75
2065,717,34,3,933.72,2801.16
2066,718,28,1,443.75,443.75
2067,718,39,5,171.02,855.1
2068,718,10,2,647.19,1294.38
2069,719,5,5,330.86,1654.3000000000002
2070,719,28,2,443.75,887.5
2071,720,9,3,811.54,2434.62
2072,721,45,3,264.88,794.64
2073,721,34,4,933.72,3734.88
2074,721,22,4,69.0,276.0
2075,722,15,3,733.98,2201.94
2076,723,32,3,898.66,2695.98
2077,723,1,4,608.99,2435.96
2078,723,2,4,832.81,3331.24
2079,724,47,5,544.74,2723.7
2080,724,33,2,152.92,305.84
2081,724,5,5,330.86,1654.3000000000002
2082,724,20,2,377.22,754.44
2083,725,38,2,95.37,190.74
2084,725,50,2,234.46,468.92
2085,725,41,1,299.23,299.23
2086,725,5,4,330.86,1323.44
2087,726,31,3,756.97,2270.91
2088,726,24,4,915.8,3663.2
2089,726,39,4,171.02,684.08
2090,726,1,3,608.99,1826.97
2091,727,32,5,898.66,4493.3
2092,728,48,1,196.02,196.02
2093,729,29,2,604.08,1208.16
2094,729,8,4,909.42,3637.68
2095,729,47,4,544.74,2178.96
2096,729,44,5,555.7,2778.5
2097,730,10,1,647.19,647.19
2098,730,50,5,234.46,1172.3
2099,731,23,4,485.18,1940.72
2100,732,36,3,663.94,1991.8200000000002
2101,732,29,1,604.08,604.08
2102,732,32,4,898.66,3594.64
2103,732,36,1,663.94,663.94
2104,733,45,1,264.88,264.88
2105,733,13,2,23.65,47.3
2106,733,39,3,171.02,513.0600000000001
2107,734,30,4,562.44,2249.76
2108,734,34,5,933.72,4668.6
2109,735,9,2,811.54,1623.08
2110,735,40,3,323.09,969.27
2111,735,44,1,555.7,555.7
2112,736,28,1,443.75,443.75
2113,737,13,3,23.65,70.94999999999999
2114,738,6,3,633.3,1899.8999999999999
2115,738,15,1,733.98,733.98
2116,738,45,3,264.88,794.64
2117,739,42,1,405.03,405.03
2118,739,18,4,335.55,1342.2
2119,740,3,2,754.16,1508.32
2120,740,28,1,443.75,443.75
2121,741,44,2,555.7,1111.4
2122,741,24,4,915.8,3663.2
2123,742,6,5,633.3,3166.5
2124,742,25,5,420.95,2104.75
2125,742,21,2,970.77,1941.54
2126,742,18,1,335.55,335.55
2127,743,20,2,377.22,754.44
2128,743,23,2,485.18,970.36
2129,744,43,3,553.59,1660.77
2130,744,8,3,909.42,2728.2599999999998
2131,745,18,4,335.55,1342.2
2132,745,21,1,970.77,970.77
2133,745,43,4,553.59,2214.36
2134,745,20,2,377.22,754.44
2135,746,48,1,196.02,196.02
2136,746,22,5,69.0,345.0
2137,747,50,1,234.46,234.46
2138,747,5,1,330.86,330.86
2139,748,50,4,234.46,937.84
2140,748,44,3,555.7,1667.1000000000001
2141,749,28,2,443.75,887.5
2142,749,8,4,909.42,3637.68
2143,749,21,4,970.77,3883.08
2144,749,21,2,970.77,1941.54
2145,749,5,5,330.86,1654.3000000000002
2146,750,2,3,832.81,2498.43
2147,750,23,3,485.18,1455.54
2148,750,44,5,555.7,2778.5
2149,751,34,1,933.72,933.72
2150,751,22,4,69.0,276.0
2151,751,25,3,420.95,1262.85
2152,752,12,5,776.83,3884.15
2153,752,39,5,171.02,855.1
2154,753,36,1,663.94,663.94
2155,754,45,1,264.88,264.88
2156,754,16,2,838.54,1677.08
2157,754,41,1,299.23,299.23
2158,754,45,1,264.88,264.88
2159,755,41,5,299.23,1496.15
2160,755,44,5,555.7,2778.5
2161,756,34,3,933.72,2801.16
2162,756,50,3,234.46,703.38
2163,756,5,5,330.86,1654.3000000000002
2164,756,26,1,199.13,199.13
2165,757,38,1,95.37,95.37
2166,757,6,3,633.3,1899.8999999999999
2167,758,48,3,196.02,588.0600000000001
2168,758,16,4,838.54,3354.16
2169,758,2,1,832.81,832.81
2170,759,28,5,443.75,2218.75
2171,759,36,2,663.94,1327.88
2172,759,12,5,776.83,3884.15
2173,760,50,2,234.46,468.92
2174,760,13,5,23.65,118.25
2175,760,13,3,23.65,70.94999999999999
2176,761,31,4,756.97,3027.88
2177,761,23,1,485.18,485.18
2178,761,18,3,335.55,1006.6500000000001
2179,761,6,4,633.3,2533.2
2180,762,13,1,23.65,23.65
2181,762,27,2,276.5,553.0
2182,762,3,2,754.16,1508.32
2183,763,44,3,555.7,1667.1000000000001
2184,763,24,3,915.8,2747.3999999999996
2185,764,22,3,69.0,207.0
2186,765,48,3,196.02,588.0600000000001
2187,765,50,2,234.46,468.92
2188,765,20,1,377.22,377.22
2189,765,29,4,604.08,2416.32
2190,766,6,4,633.3,2533.2
2191,766,35,1,397.69,397.69
2192,766,44,3,555.7,1667.1000000000001
2193,767,23,2,485.18,970.36
2194,767,30,4,562.44,2249.76
2195,767,6,1,633.3,633.3
2196,768,33,3,152.92,458.76
2197,768,31,4,756.97,3027.88
2198,768,23,1,485.18,485.18
2199,768,10,4,647.19,2588.76
2200,769,22,4,69.0,276.0
2201,769,22,1,69.0,69.0
2202,770,35,1,397.69,397.69
2203,770,2,2,832.81,1665.62
2204,770,33,1,152.92,152.92
2205,770,24,2,915.8,1831.6
2206,770,38,3,95.37,286.11
2207,771,5,3,330.86,992.58
2208,771,49,1,857.98,857.98
2209,771,6,5,633.3,3166.5
2210,772,3,1,754.16,754.16
2211,772,38,4,95.37,381.48
2212,772,1,2,608.99,1217.98
2213,772,5,4,330.86,1323.44
2214,772,13,4,23.65,94.6
2215,773,36,4,663.94,2655.76
2216,773,8,5,909.42,4547.099999999999
2217,774,38,2,95.37,190.74
2218,774,45,4,264.88,1059.52
2219,775,21,2,970.77,1941.54
2220,775,8,4,909.42,3637.68
2221,776,40,1,323.09,323.09
2222,776,23,4,485.18,1940.72
2223,776,32,1,898.66,898.66
2224,776,34,4,933.72,3734.88
2225,777,16,3,838.54,2515.62
2226,777,48,3,196.02,588.0600000000001
2227,777,31,1,756.97,756.97
2228,778,32,3,898.66,2695.98
2229,778,21,3,970.77,2912.31
2230,778,39,5,171.02,855.1
2231,779,12,2,776.83,1553.66
2232,780,10,2,647.19,1294.38
2233,780,5,3,330.86,992.58
2234,781,50,4,234.46,937.84
2235,781,6,1,633.3,633.3
2236,781,41,2,299.23,598.46
2237,781,10,1,647.19,647.19
2238,781,38,2,95.37,190.74
2239,782,39,4,171.02,684.08
2240,782,31,5,756.97,3784.8500000000004
2241,782,33,5,152.92,764.5999999999999
2242,782,47,4,544.74,2178.96
2243,782,31,5,756.97,3784.8500000000004
2244,783,29,2,604.08,1208.16
2245,783,33,5,152.92,764.5999999999999
2246,783,40,5,323.09,1615.4499999999998
2247,783,36,3,663.94,1991.8200000000002
2248,784,3,3,754.16,2262.48
2249,784,3,5,754.16,3770.7999999999997
2250,785,12,5,776.83,3884.15
2251,785,50,3,234.46,703.38
2252,785,1,4,608.99,2435.96
2253,785,39,5,171.02,855.1
2254,786,9,2,811.54,1623.08
2255,787,16,5,838.54,4192.7
2256,787,28,5,443.75,2218.75
2257,787,22,3,69.0,207.0
2258,788,23,5,485.18,2425.9
2259,789,41,4,299.23,1196.92
2260,789,21,1,970.77,970.77
2261,790,48,2,196.02,392.04
2262,791,33,3,152.92,458.76
2263,791,12,3,776.83,2330.4900000000002
2264,791,23,4,485.18,1940.72
2265,792,29,2,604.08,1208.16
2266,792,47,1,544.74,544.74
2267,792,23,5,485.18,2425.9
2268,793,5,2,330.86,661.72
2269,793,35,3,397.69,1193.07
2270,793,30,5,562.44,2812.2000000000003
2271,794,20,1,377.22,377.22
2272,795,21,1,970.77,970.77
2273,795,9,3,811.54,2434.62
2274,796,30,2,562.44,1124.88
2275,796,29,4,604.08,2416.32
2276,797,38,4,95.37,381.48
2277,797,34,4,933.72,3734.88
2278,798,3,2,754.16,1508.32
2279,799,30,4,562.44,2249.76
2280,799,48,2,196.02,392.04
2281,799,25,1,420.95,420.95
2282,799,9,1,811.54,811.54
2283,799,12,3,776.83,2330.4900000000002
2284,800,23,4,485.18,1940.72
2285,800,24,3,915.8,2747.3999999999996
2286,800,35,2,397.69,795.38
2287,801,12,1,776.83,776.83
2288,802,1,1,608.99,608.99
2289,803,44,3,555.7,1667.1000000000001
2290,803,39,2,171.02,342.04
2291,803,3,1,754.16,754.16
2292,803,39,1,171.02,171.02
2293,804,10,5,647.19,3235.9500000000003
2294,804,50,5,234.46,1172.3
2295,805,41,5,299.23,1496.15
2296,805,6,1,633.3,633.3
2297,805,45,4,264.88,1059.52
2298,806,9,2,811.54,1623.08
2299,807,29,2,604.08,1208.16
2300,808,10,3,647.19,1941.5700000000002
2301,808,48,2,196.02,392.04
2302,808,35,2,397.69,795.38
2303,808,28,3,443.75,1331.25
2304,808,31,2,756.97,1513.94
2305,809,48,5,196.02,980.1
2306,809,2,4,832.81,3331.24
2307,809,10,4,647.19,2588.76
2308,809,36,4,663.94,2655.76
2309,809,50,5,234.46,1172.3
2310,810,32,1,898.66,898.66
2311,810,6,3,633.3,1899.8999999999999
2312,811,35,2,397.69,795.38
2313,811,6,2,633.3,1266.6
2314,812,23,4,485.18,1940.72
2315,813,23,1,485.18,485.18
2316,813,30,2,562.44,1124.88
2317,814,10,4,647.19,2588.76
2318,814,36,1,663.94,663.94
2319,814,12,1,776.83,776.83
2320,815,44,3,555.7,1667.1000000000001
2321,815,43,3,553.59,1660.77
2322,816,36,2,663.94,1327.88
2323,816,34,2,933.72,1867.44
2324,817,24,4,915.8,3663.2
2325,818,23,5,485.18,2425.9
2326,818,21,5,970.77,4853.85
2327,818,21,2,970.77,1941.54
2328,818,20,4,377.22,1508.88
2329,819,9,3,811.54,2434.62
2330,819,31,2,756.97,1513.94
2331,820,23,2,485.18,970.36
2332,820,3,5,754.16,3770.7999999999997
2333,820,31,5,756.97,3784.8500000000004
2334,821,33,2,152.92,305.84
2335,821,40,3,323.09,969.27
2336,821,38,3,95.37,286.11
2337,821,9,3,811.54,2434.62
2338,822,16,2,838.54,1677.08
2339,822,27,1,276.5,276.5
2340,822,23,3,485.18,1455.54
2341,822,45,4,264.88,1059.52
2342,823,31,1,756.97,756.97
2343,824,38,1,95.37,95.37
2344,824,27,5,276.5,1382.5
2345,825,41,5,299.23,1496.15
2346,825,31,4,756.97,3027.88
2347,825,28,2,443.75,887.5
2348,826,25,5,420.95,2104.75
2349,826,36,3,663.94,1991.8200000000002
2350,826,27,3,276.5,829.5
2351,827,28,4,443.75,1775.0
2352,827,50,3,234.46,703.38
2353,827,9,4,811.54,3246.16
2354,828,29,5,604.08,3020.4
2355,828,16,2,838.54,1677.08
2356,829,25,3,420.95,1262.85
2357,830,9,4,811.54,3246.16
2358,830,33,1,152.92,152.92
2359,830,33,1,152.92,152.92
2360,831,43,2,553.59,1107.18
2361,832,47,5,544.74,2723.7
2362,832,40,3,323.09,969.27
2363,833,25,2,420.95,841.9
2364,833,21,5,970.77,4853.85
2365,834,28,1,443.75,443.75
2366,835,1,2,608.99,1217.98
2367,835,20,1,377.22,377.22
2368,836,38,3,95.37,286.11
2369,836,1,1,608.99,608.99
2370,836,41,2,299.23,598.46
2371,836,45,3,264.88,794.64
2372,837,43,1,553.59,553.59
2373,837,39,4,171.02,684.08
2374,837,9,2,811.54,1623.08
2375,837,36,5,663.94,3319.7000000000003
